industry_slug,function_id,function_slug,function_name,task_id,task_slug,task_name,declared_count,has_cases
healthcare,cmqxqlz4y000jinb1p0uqmnjt,procurement-scm,Закупки и управление цепочками поставок (SCM),cmqxqlz54000rinb1z8ekad9f,risk-security,Управление рисками и безопасностью,5,False
healthcare,cmqxqlz4y000jinb1p0uqmnjt,procurement-scm,Закупки и управление цепочками поставок (SCM),cmqxqlz55000sinb1mdthyfej,people-development,Развитие персонала и организационные задачи,5,False
healthcare,cmqxqlz4y000jinb1p0uqmnjt,procurement-scm,Закупки и управление цепочками поставок (SCM),cmqxqlz55000tinb1asopwsmh,innovation-products,Инновации и новые продукты,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz4z000kinb159w7a9of,analytics-forecasting,Аналитика и прогнозирование,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz51000linb17orobnrw,process-automation,Автоматизация процессов (RPA / IPA),5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz52000minb197ta2ely,resource-optimization,Оптимизация и управление ресурсами,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz52000ninb1po58x80p,monitoring-control,Мониторинг и контроль,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz53000oinb1vq5y4xw5,content-generation,Генерация и обработка контента,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz53000pinb103ng637v,personalization-cx,Персонализация и клиентский опыт,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz54000qinb1d0pmk7a4,decision-support,Решения для поддержки принятия решений (Decision Support),5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz54000rinb1z8ekad9f,risk-security,Управление рисками и безопасностью,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz55000sinb1mdthyfej,people-development,Развитие персонала и организационные задачи,5,False
industrial,cmqxqlz4j000ainb10arwvq75,strategic-management,Стратегический менеджмент,cmqxqlz55000tinb1asopwsmh,innovation-products,Инновации и новые продукты,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz4z000kinb159w7a9of,analytics-forecasting,Аналитика и прогнозирование,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz51000linb17orobnrw,process-automation,Автоматизация процессов (RPA / IPA),5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz52000minb197ta2ely,resource-optimization,Оптимизация и управление ресурсами,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz52000ninb1po58x80p,monitoring-control,Мониторинг и контроль,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz53000oinb1vq5y4xw5,content-generation,Генерация и обработка контента,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz53000pinb103ng637v,personalization-cx,Персонализация и клиентский опыт,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz54000qinb1d0pmk7a4,decision-support,Решения для поддержки принятия решений (Decision Support),5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz54000rinb1z8ekad9f,risk-security,Управление рисками и безопасностью,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz55000sinb1mdthyfej,people-development,Развитие персонала и организационные задачи,5,False
industrial,cmqxqlz4m000binb1ypwptkoh,finance-capital,Финансы и управление капиталом,cmqxqlz55000tinb1asopwsmh,innovation-products,Инновации и новые продукты,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz4z000kinb159w7a9of,analytics-forecasting,Аналитика и прогнозирование,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz51000linb17orobnrw,process-automation,Автоматизация процессов (RPA / IPA),5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz52000minb197ta2ely,resource-optimization,Оптимизация и управление ресурсами,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz52000ninb1po58x80p,monitoring-control,Мониторинг и контроль,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz53000oinb1vq5y4xw5,content-generation,Генерация и обработка контента,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz53000pinb103ng637v,personalization-cx,Персонализация и клиентский опыт,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz54000qinb1d0pmk7a4,decision-support,Решения для поддержки принятия решений (Decision Support),5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz54000rinb1z8ekad9f,risk-security,Управление рисками и безопасностью,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz55000sinb1mdthyfej,people-development,Развитие персонала и организационные задачи,5,False
industrial,cmqxqlz4o000cinb1m73cvn4a,marketing-brand,Маркетинг и бренд-менеджмент,cmqxqlz55000tinb1asopwsmh,innovation-products,Инновации и новые продукты,5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz4z000kinb159w7a9of,analytics-forecasting,Аналитика и прогнозирование,5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz51000linb17orobnrw,process-automation,Автоматизация процессов (RPA / IPA),5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz52000minb197ta2ely,resource-optimization,Оптимизация и управление ресурсами,5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz52000ninb1po58x80p,monitoring-control,Мониторинг и контроль,5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz53000oinb1vq5y4xw5,content-generation,Генерация и обработка контента,5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz53000pinb103ng637v,personalization-cx,Персонализация и клиентский опыт,5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz54000qinb1d0pmk7a4,decision-support,Решения для поддержки принятия решений (Decision Support),5,False
industrial,cmqxqlz4p000dinb11188uvpy,sales-business-dev,Продажи и развитие бизнеса,cmqxqlz54000rinb1z8ekad9f,risk-security,Управление рисками и безопасностью,5,False
