scenario_id,title,title_en,business_impact,implementation_speed,technologies,case_count,exposed_case_count,hidden_or_unexposed_case_count,case_ids,industries,functions,tasks,source_urls
cmryiwkjb01axinjjednjhyip,Предиктивная AI-система мониторинга и контроля соблюдения IT-политик,,medium,medium,ClassicML; RPA,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=17&limit=20
cmryiwkj60153injjdd7mwok7,Предиктивная AI-система оптимизации энергопотребления на строительных объектах,,medium,slow,ClassicML; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=12&limit=20
cmryiwkj000xninjjzphkl92c,Предиктивная AI-система оценки кредитных рисков в долевом строительстве,,strong,slow,ClassicML; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=5&limit=20
cmryiwkj000wtinjjvujl0v9d,Предиктивная AI-система оценки финансовой устойчивости и рисков подрядчиков в реальном времени,,strong,slow,ClassicML; RPA,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=4&limit=20
cmryiwkjd01d1injjqxsmipbq,Предиктивная AI-система персонализированного мониторинга поставок для прорабов,,medium,medium,ClassicML; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=19&limit=20
cmryiwkje01ebinjjocjgan7r,Предиктивная AI-система управления рисками срыва поставок критичных стройматериалов,,medium,slow,ClassicML; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=20&limit=20
cmryiwkjf01f1injjz2gbb6iq,Предиктивная ИИ-аналитика на базе IoT для оптимизации отслеживания и управления запасами стройматериалов,,medium,slow,ClassicML,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=20&limit=20
cmryiwkja019pinjj49f2q103,Предиктивная ИИ-аналитика эффективности цифровых решений в ЖК,,medium,medium,ClassicML,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=16&limit=20
cmryiwkjb01alinjjy15nqgnj,Предиктивная ИИ-оптимизация пропускной способности телекоммуникационных сетей в жилых комплексах,,medium,medium,ClassicML,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=16&limit=20
cmryiwkj7015finjjh54u59pk,Предиктивная ИИ-система для выбора оптимальных подрядчиков в строительстве ЖК,,strong,slow,ClassicML; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=12&limit=20
cmryiwkjh01h9injjlraww9wj,Предиктивная ИИ-система для выявления и минимизации рисков нарушения прав дольщиков ЖК,,strong,slow,ClassicML; LLM; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=22&limit=20
cmryiwkjh01h7injjrn4snkew,Предиктивная ИИ-система для управления комплаенс-рисками в строительстве,,medium,slow,ClassicML; LLM; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=22&limit=20
cmryiwkix00u1injjbzbdrlxh,Предиктивная ИИ-система мониторинга и управления KPI в девелоперском бизнесе,,medium,slow,ClassicML; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=2&limit=20
cmryiwkjd01chinjjh12bc9t3,Предиктивная ИИ-система оценки надёжности поставщиков для девелоперских проектов,,strong,slow,ClassicML; LLM,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=18&limit=20
cmryiwkiy00uhinjjw30otlxt,Предиктивная аналитика для обоснования и оптимизации инвестиций в инфраструктуру девелоперских проектов,,strong,slow,ClassicML; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=2&limit=20
cmryiwkj4012binjjq8mz3njq,Предиктивная аналитика для оптимизации управления запасами квартир,,strong,slow,ClassicML; RPA,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=9&limit=20
cmryiwkj40125injj0rsabeeu,Предиктивная аналитика на базе ИИ для оптимизации воронки продаж недвижимости,,medium,slow,ClassicML; LLM; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=9&limit=20
cmryiwkiz00wlinjjb23gq04s,Предиктивная аналитика на базе ИИ для оптимизации оборотного капитала девелоперской компании,,strong,slow,ClassicML; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=4&limit=20
cmryiwkjh01h5injjmpkurjxw,Предиктивная аналитика судебных рисков с дольщиками и подрядчиками,,medium,slow,ClassicML; LLM; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=22&limit=20
cmryiwkj3011dinjj78i2vpwr,Предиктивная аналитика эффективности каналов продаж новостроек на основе ИИ,,strong,medium,ClassicML; LLM,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=8&limit=20
cmryiwkjd01cfinjjc32ao1u6,Предиктивная модель ценовых колебаний на строительные материалы с использованием ИИ,,strong,slow,ClassicML,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=18&limit=20
cmryiwkj60151injj5srgmlyn,Предиктивная оптимизация календарно-сетевого планирования строительных работ на базе ИИ,,medium,slow,ClassicML; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=11&limit=20
cmryiwkji01ixinjjyhniq9oh,Предиктивная оптимизация распределения инновационных решений между объектами портфеля с использованием ИИ,,medium,slow,ClassicML; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=24&limit=20
cmryiwkj50137injjg5gbdesg,Предиктивная система ИИ для оценки рисков срыва планов продаж ЖК,,strong,slow,ClassicML,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=10&limit=20
cmryiwkiz00vtinjjn8wv72iq,Предиктивная система оценки финансовых рисков дольщиков при покупке недвижимости на основе ИИ,,medium,slow,ClassicML; NLP,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=3&limit=20
cmryiwkj6014linjjjuwiznu6,Предиктивная система персонализированных уведомлений о ходе строительства для улучшения клиентского опыта дольщиков,,medium,medium,ClassicML; LLM; CV,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=11&limit=20
cmryiwkj100yfinjjj0dqjdst,Предиктивная система расчетов с подрядчиками на базе ИИ и смарт-контрактов,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=6&limit=20
cmryiwkj70165injj25em8kea,Предиктивная система управления рисками дефектов в строительстве новостроек с использованием ИИ,,medium,slow,ClassicML; CV,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=12&limit=20
cmryiwkj4011zinjjqnghsc07,Предиктивная система ценообразования на базе ИИ для персонализации предложений корпоративным клиентам девелопера,,medium,slow,ClassicML,0,0,0,,construction,,,https://ai-russia.ru/api/scenarios?industry=construction&page=9&limit=20
